@RELATION atributos_pacotes

@ATTRIBUTE tamtotal_med_pacote			NUMERIC
@ATTRIBUTE desv_padrao_tamtotal			NUMERIC
@ATTRIBUTE variancia_tamtotal			NUMERIC
@ATTRIBUTE tamtotal_pacote_maior		NUMERIC
@ATTRIBUTE tamtotal_pacote_menor		NUMERIC
@ATTRIBUTE com_med_cabecalhoIP			NUMERIC
@ATTRIBUTE codigo_protocolo				NUMERIC
@ATTRIBUTE srcporta						NUMERIC
@ATTRIBUTE dstporta						NUMERIC
@ATTRIBUTE class 						{p2p,ssl,web,ftp,dns}

@DATA
1004.32196,685.73957,470238.75821,1514.0,54.0,54.00377,6,49716,50520,ftp
1004.39224,685.64710,470111.94888,1514.0,54.0,54.00321,6,50846,50521,ftp
1005.29197,695.40776,483591.95107,1514.0,54.0,54.08759,6,54351,50522,ftp
1004.37013,685.73270,470229.33957,1514.0,54.0,54.00368,6,54402,50523,ftp
1004.64584,686.05885,470676.74119,1514.0,54.0,54.00572,6,56155,50524,ftp
1004.21645,685.75477,470259.60116,1514.0,54.0,54.00345,6,52482,50526,ftp
1005.22581,686.74137,471613.70972,1514.0,54.0,54.00944,6,62528,50527,ftp
1004.13349,685.42062,469801.42385,1514.0,54.0,54.00195,6,54115,50529,ftp
881.16279,723.51987,523480.99668,1514.0,54.0,54.55814,6,53705,50530,ftp
617.93750,719.06444,517053.66250,1514.0,54.0,55.50000,6,50103,50531,ftp
874.00000,728.36451,530514.85714,1514.0,54.0,54.55814,6,51857,50532,ftp
626.12500,715.78338,512345.85000,1514.0,54.0,55.50000,6,50309,50533,ftp
635.93750,713.81346,509529.66250,1514.0,54.0,55.50000,6,52528,50534,ftp
308.70000,536.22550,287537.78889,1514.0,54.0,56.40000,6,50535,50535,ftp
1004.31594,685.81939,470348.23517,1514.0,54.0,54.00400,6,62207,50536,ftp
1004.32123,685.69559,470178.44146,1514.0,54.0,54.00349,6,54564,50537,ftp
1004.59860,685.81458,470341.64322,1514.0,54.0,54.00481,6,53475,50538,ftp
311.90000,541.57434,293302.76667,1514.0,54.0,56.40000,6,50539,50539,ftp
665.56250,720.91654,519720.66250,1514.0,54.0,55.50000,6,54589,50540,ftp
102.00000,121.32130,14718.85714,402.0,54.0,57.00000,6,50541,50541,ftp
1008.00646,687.99817,473341.47773,1514.0,54.0,54.01939,6,61387,50542,ftp
1004.36326,685.98848,470580.18840,1514.0,54.0,54.00468,6,50638,50543,ftp
1004.22275,685.63069,470089.44564,1514.0,54.0,54.00325,6,62321,50544,ftp
1004.25200,685.58029,470020.33181,1514.0,54.0,54.00305,6,55966,50545,ftp
1004.12519,685.53926,469964.07597,1514.0,54.0,54.00258,6,59931,50546,ftp
1004.41435,685.86397,470409.38210,1514.0,54.0,54.00448,6,59000,50547,ftp
1006.22278,687.60110,472795.26656,1514.0,54.0,54.01502,6,64429,50548,ftp
76.32558,24.45279,597.93909,176.0,54.0,54.55814,6,21,50559,ftp
724.94737,729.43399,532073.94152,1514.0,54.0,55.26316,6,60881,50560,ftp
188.50000,365.91139,133891.14286,1094.0,54.0,57.00000,6,50561,50561,ftp
1004.95443,686.44292,471203.88315,1514.0,54.0,54.00776,6,61454,50564,ftp
1004.87075,686.08198,470708.48480,1514.0,54.0,54.00659,6,58800,50565,ftp
1004.53090,686.23678,470920.92377,1514.0,54.0,54.00639,6,63476,50566,ftp
1004.69150,686.33001,471048.88911,1514.0,54.0,54.00724,6,55628,50567,ftp
1005.03263,686.61475,471439.81770,1514.0,54.0,54.00900,6,55516,50568,ftp
1004.72750,686.26895,470965.07450,1514.0,54.0,54.00681,6,57109,50569,ftp
1004.91461,686.68924,471542.10788,1514.0,54.0,54.01020,6,50941,50570,ftp
1005.37744,688.17429,473583.84766,1514.0,54.0,54.01565,6,59893,50571,ftp
1004.90528,687.03509,472017.21430,1514.0,54.0,54.01038,6,62423,50572,ftp
1004.79866,686.88527,471811.37177,1514.0,54.0,54.00947,6,62437,50573,ftp
1005.87350,686.54314,471341.47652,1514.0,54.0,54.00995,6,55364,50574,ftp
1004.80792,686.32936,471047.99676,1514.0,54.0,54.00715,6,56712,50575,ftp
1004.71038,686.33005,471048.93355,1514.0,54.0,54.00698,6,57163,50576,ftp
1004.28722,686.11711,470756.68860,1514.0,54.0,54.00539,6,50089,50577,ftp
1004.73236,686.23318,470915.97390,1514.0,54.0,54.00639,6,64033,50578,ftp
1010.14423,685.20399,469504.51464,1514.0,54.0,54.01000,6,64113,50579,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50580,50580,ftp
1003.62782,687.40838,472530.27654,1514.0,54.0,54.01464,6,51734,50586,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50587,50587,ftp
787.21429,740.12498,547784.98942,1514.0,54.0,54.85714,6,50589,53049,ftp
782.00000,748.62500,560439.38462,1514.0,54.0,55.71429,6,50590,49700,ftp
807.94286,737.13571,543369.05546,1514.0,54.0,54.68571,6,50591,55040,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50592,50592,ftp
642.00000,736.97955,543138.85714,1514.0,54.0,55.60000,6,50593,65301,ftp
642.00000,736.97955,543138.85714,1514.0,54.0,55.60000,6,50594,58469,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50595,50595,ftp
721.18182,740.77557,548748.44156,1514.0,54.0,55.09091,6,50597,58705,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,49461,49461,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50600,50600,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50601,50601,ftp
642.00000,736.97955,543138.85714,1514.0,54.0,55.60000,6,50602,56580,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50606,50606,ftp
787.21429,740.12498,547784.98942,1514.0,54.0,54.85714,6,50608,53489,ftp
683.57143,746.32564,557001.95604,1514.0,54.0,55.71429,6,50610,54309,ftp
548.81818,687.90709,473216.16364,1514.0,54.0,56.18182,6,50611,57575,ftp
539.00000,685.43563,469822.00000,1514.0,54.0,55.84615,6,50612,52771,ftp
516.76923,692.68393,479811.02564,1514.0,54.0,55.84615,6,50619,61320,ftp
188.50000,365.91139,133891.14286,1094.0,54.0,57.00000,6,50621,50621,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50623,50623,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50627,50627,ftp
304.90000,530.05460,280957.87778,1514.0,54.0,56.40000,6,50635,50635,ftp
642.00000,736.97955,543138.85714,1514.0,54.0,55.60000,6,50638,52019,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50644,50644,ftp
642.00000,736.97955,543138.85714,1514.0,54.0,55.60000,6,50646,61365,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50423,50423,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50653,50653,ftp
642.00000,736.97955,543138.85714,1514.0,54.0,55.60000,6,50655,50919,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50656,50656,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50657,50657,ftp
304.90000,530.05460,280957.87778,1514.0,54.0,56.40000,6,50658,50658,ftp
642.00000,736.97955,543138.85714,1514.0,54.0,55.60000,6,50661,59873,ftp
642.00000,736.97955,543138.85714,1514.0,54.0,55.60000,6,50663,55375,ftp
642.00000,736.97955,543138.85714,1514.0,54.0,55.60000,6,50665,62878,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50667,50667,ftp
642.00000,736.97955,543138.85714,1514.0,54.0,55.60000,6,50669,57120,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50670,50670,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50671,50671,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50672,50672,ftp
304.90000,530.05460,280957.87778,1514.0,54.0,56.40000,6,50673,50673,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50674,50674,ftp
890.93506,724.17217,524425.32468,1514.0,54.0,54.31169,6,50676,58542,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50677,50677,ftp
424.25000,672.61913,452416.50000,1514.0,54.0,57.00000,6,50678,50678,ftp
83.04348,28.71156,824.35362,176.0,54.0,54.52174,6,21,21,ftp
724.94737,729.43399,532073.94152,1514.0,54.0,55.26316,6,51912,50686,ftp
222.87500,463.13140,214490.69643,1369.0,54.0,57.00000,6,50687,50687,ftp
966.80090,696.72976,485432.36232,1514.0,54.0,55.45405,6,63938,50690,ftp
964.41283,704.75319,496677.06071,1514.0,54.0,55.41118,6,63902,50691,ftp
991.12353,689.67430,475650.64416,1514.0,54.0,54.35030,6,58533,50692,ftp
1004.43589,685.72512,470218.93407,1514.0,54.0,54.00381,6,59021,50693,ftp
1004.58913,686.26439,470958.81937,1514.0,54.0,54.00627,6,49564,50694,ftp
1004.18815,685.79603,470316.20101,1514.0,54.0,54.00357,6,57238,50695,ftp
1004.11591,685.43422,469820.07233,1514.0,54.0,54.00198,6,49609,50696,ftp
1004.53709,685.88483,470437.99627,1514.0,54.0,54.00471,6,60653,50697,ftp
1004.89366,686.18366,470848.01399,1514.0,54.0,54.00653,6,54231,50698,ftp
1004.28590,685.65268,470119.59357,1514.0,54.0,54.00344,6,54004,50699,ftp
1003.78695,685.39050,469760.14151,1514.0,54.0,54.00208,6,55613,50700,ftp
1004.06290,685.39173,469761.81820,1514.0,54.0,54.00184,6,57433,50701,ftp
263.00000,478.12063,228599.33333,1514.0,54.0,55.60000,6,51116,51116,ftp
92.90850,39.17309,1534.53105,194.0,54.0,54.10458,6,51117,21,ftp
1023.39023,688.30117,473758.49911,1514.0,54.0,54.00420,6,60414,51119,ftp
1024.73086,688.47398,473996.42651,1514.0,54.0,54.00302,6,64739,51120,ftp
1025.80403,688.38526,473874.26005,1514.0,54.0,54.00264,6,56717,51122,ftp
1026.03001,688.16001,473564.19556,1514.0,54.0,54.00176,6,60484,51123,ftp
1025.48965,688.38584,473875.06862,1514.0,54.0,54.00293,6,64845,51125,ftp
1025.76487,688.43964,473949.13221,1514.0,54.0,54.00267,6,52202,51126,ftp
1025.13169,688.22789,473657.63155,1514.0,54.0,54.00379,6,54704,51127,ftp
1025.23188,688.34966,473825.25894,1514.0,54.0,54.00379,6,55587,51128,ftp
1024.27952,689.05518,474797.03844,1514.0,54.0,54.00807,6,61129,51129,ftp
1024.79373,688.68240,474283.44228,1514.0,54.0,54.00557,6,61389,51130,ftp
1025.59029,688.34488,473818.67289,1514.0,54.0,54.00308,6,52430,51131,ftp
1025.60690,688.55631,474109.78612,1514.0,54.0,54.00276,6,49764,51132,ftp
1025.74672,688.37737,473863.40232,1514.0,54.0,54.00333,6,53775,51134,ftp
1024.36538,688.73930,474361.82942,1514.0,54.0,54.00681,6,50186,51135,ftp
1024.68580,688.39605,473889.12765,1514.0,54.0,54.00473,6,52741,51136,ftp
1025.80803,688.27789,473726.45436,1514.0,54.0,54.00211,6,59925,51137,ftp
729.68182,734.56183,539581.08442,1514.0,54.0,54.72727,6,50669,51141,ftp
507.18182,669.00984,447574.16364,1514.0,54.0,55.45455,6,60100,51142,ftp
723.47059,733.12005,537465.01471,1514.0,54.0,54.94118,6,61125,51143,ftp
332.00000,580.05977,336469.33333,1514.0,54.0,55.60000,6,51145,51145,ftp
1025.41902,688.63853,474223.02414,1514.0,54.0,54.00461,6,56748,51146,ftp
475.14286,709.67961,503645.14286,1514.0,54.0,56.28571,6,51147,54844,ftp
423.25000,673.23011,453238.78571,1514.0,54.0,56.00000,6,51149,51149,ftp
423.25000,673.23011,453238.78571,1514.0,54.0,56.00000,6,51150,51150,ftp
641.46667,737.42737,543799.12381,1514.0,54.0,55.06667,6,51154,57510,ftp
423.25000,673.23011,453238.78571,1514.0,54.0,56.00000,6,51160,51160,ftp
475.14286,709.67961,503645.14286,1514.0,54.0,56.28571,6,51161,63941,ftp
423.25000,673.23011,453238.78571,1514.0,54.0,56.00000,6,49643,49643,ftp
423.25000,673.23011,453238.78571,1514.0,54.0,56.00000,6,51167,51167,ftp
312.30000,541.35346,293063.56667,1514.0,54.0,55.60000,6,51171,51171,ftp
475.14286,709.67961,503645.14286,1514.0,54.0,56.28571,6,51191,57302,ftp
423.25000,673.23011,453238.78571,1514.0,54.0,56.00000,6,51193,51193,ftp
309.10000,536.00507,287301.43333,1514.0,54.0,55.60000,6,51195,51195,ftp
79.17857,24.23454,587.31299,176.0,54.0,54.28571,6,21,21,ftp
724.52632,729.83646,532661.26316,1514.0,54.0,54.84211,6,55084,51269,ftp
79.00000,59.50270,3540.57143,226.0,54.0,56.00000,6,49874,49874,ftp
187.50000,366.29847,134174.57143,1094.0,54.0,56.00000,6,51277,51277,ftp
57.00000,3.46410,12.00000,60.0,54.0,54.00000,6,21,21,ftp
233.10000,459.25264,210912.98889,1514.0,54.0,56.40000,6,50229,50229,ftp
1004.12781,685.49095,469897.83806,1514.0,54.0,54.00270,6,50978,50232,ftp
1004.06818,685.59794,470044.53256,1514.0,54.0,54.00282,6,56881,50233,ftp
1004.49706,685.86043,470404.53453,1514.0,54.0,54.00428,6,59028,50234,ftp
1004.16913,685.52903,469950.04820,1514.0,54.0,54.00266,6,60505,50235,ftp
1004.12698,685.57659,470015.25610,1514.0,54.0,54.00277,6,59850,50236,ftp
1004.21371,685.60532,470054.65794,1514.0,54.0,54.00300,6,64969,50237,ftp
994.16799,688.67204,474269.17298,1514.0,54.0,54.26140,6,63538,50238,ftp
1004.23334,685.81919,470347.95712,1514.0,54.0,54.00381,6,54031,50239,ftp
1004.24174,685.40351,469777.96683,1514.0,54.0,54.00242,6,64165,50240,ftp
993.98338,688.79996,474445.39073,1514.0,54.0,54.27726,6,50934,50241,ftp
1004.44007,685.71290,470202.18440,1514.0,54.0,54.00360,6,58126,50242,ftp
1004.38001,685.69731,470180.80208,1514.0,54.0,54.00411,6,61994,50243,ftp
993.91604,688.66006,474252.67614,1514.0,54.0,54.26921,6,60979,50244,ftp
1004.82814,686.12553,470768.23669,1514.0,54.0,54.00618,6,51477,50245,ftp
252.40000,468.62427,219608.71111,1514.0,54.0,56.40000,6,50246,50246,ftp
651.42857,719.53978,517737.49451,1514.0,54.0,55.71429,6,59280,50247,ftp
358.00000,609.86920,371940.44444,1514.0,54.0,56.40000,6,50003,50003,ftp
358.00000,609.86920,371940.44444,1514.0,54.0,56.40000,6,50249,50249,ftp
1006.88558,690.48456,476768.93385,1514.0,54.0,54.25252,6,53284,50250,ftp
1004.22217,685.56264,469996.13110,1514.0,54.0,54.00280,6,59979,50251,ftp
732.76471,739.54289,546923.69118,1514.0,54.0,55.41176,6,57315,50252,ftp
107.75000,137.57258,18926.21429,448.0,54.0,57.00000,6,50253,50253,ftp
732.76471,739.54289,546923.69118,1514.0,54.0,55.41176,6,63772,50254,ftp
205.50000,413.99068,171388.28571,1230.0,54.0,57.00000,6,50256,50256,ftp
1000.96729,687.49215,472645.45169,1514.0,54.0,54.02243,6,62149,50257,ftp
1002.98306,685.58957,470033.06063,1514.0,54.0,54.00457,6,58513,50258,ftp
1003.20409,685.51787,469934.74357,1514.0,54.0,54.00387,6,57794,50259,ftp
1003.93309,685.85952,470403.28530,1514.0,54.0,54.00510,6,54124,50260,ftp
304.90000,530.05460,280957.87778,1514.0,54.0,56.40000,6,50261,50261,ftp
1003.66170,685.45359,469846.62446,1514.0,54.0,54.00288,6,61727,50262,ftp
1004.31364,685.78719,470304.06837,1514.0,54.0,54.00449,6,60507,50263,ftp
1003.55745,685.61274,470064.82888,1514.0,54.0,54.00418,6,55856,50264,ftp
1003.90842,685.53300,469955.49400,1514.0,54.0,54.00328,6,58922,50265,ftp
1003.80131,685.93988,470513.51745,1514.0,54.0,54.00523,6,62043,50266,ftp
1004.12008,685.87772,470428.25257,1514.0,54.0,54.00487,6,64334,50267,ftp
675.36842,735.09124,540359.13450,1514.0,54.0,55.26316,6,54411,50268,ftp
1007.08751,687.88490,473185.63979,1514.0,54.0,54.01795,6,57659,50269,ftp
1004.10721,685.64478,470108.76914,1514.0,54.0,54.00357,6,58668,50270,ftp
991.53420,689.51146,475426.05309,1514.0,54.0,54.33504,6,55072,50271,ftp
1004.01097,685.55220,469981.81451,1514.0,54.0,54.00321,6,53838,50272,ftp
1005.29197,695.40776,483591.95107,1514.0,54.0,54.08759,6,59214,50273,ftp
1003.93264,685.62374,470079.91458,1514.0,54.0,54.00368,6,52258,50274,ftp
1003.06143,685.83202,470365.55374,1514.0,54.0,54.00571,6,63263,50275,ftp
1003.53363,685.63252,470091.95855,1514.0,54.0,54.00345,6,50787,50276,ftp
1004.10452,686.40070,471145.92461,1514.0,54.0,54.00943,6,55563,50277,ftp
1003.97893,685.40300,469777.26985,1514.0,54.0,54.00195,6,64569,50278,ftp
881.16279,723.51987,523480.99668,1514.0,54.0,54.55814,6,53409,50279,ftp
617.93750,719.06444,517053.66250,1514.0,54.0,55.50000,6,58532,50280,ftp
874.00000,728.36451,530514.85714,1514.0,54.0,54.55814,6,54340,50281,ftp
626.12500,715.78338,512345.85000,1514.0,54.0,55.50000,6,56241,50282,ftp
635.93750,713.81346,509529.66250,1514.0,54.0,55.50000,6,52003,50283,ftp
308.70000,536.22550,287537.78889,1514.0,54.0,56.40000,6,50284,50284,ftp
990.61613,689.71662,475709.01296,1514.0,54.0,54.35283,6,61028,50285,ftp
1004.32123,685.63780,470099.18743,1514.0,54.0,54.00349,6,52286,50286,ftp
1004.59860,685.81458,470341.64322,1514.0,54.0,54.00481,6,51571,50287,ftp
311.90000,541.57434,293302.76667,1514.0,54.0,56.40000,6,50288,50288,ftp
311.90000,541.57434,293302.76667,1514.0,54.0,56.40000,6,50289,50289,ftp
665.56250,720.91654,519720.66250,1514.0,54.0,55.50000,6,51648,50290,ftp
665.56250,720.91654,519720.66250,1514.0,54.0,55.50000,6,65494,50291,ftp
102.00000,121.32130,14718.85714,402.0,54.0,57.00000,6,50292,50292,ftp
1002.64257,687.48346,472633.50960,1514.0,54.0,54.01928,6,62535,50293,ftp
1004.17779,685.97237,470558.08609,1514.0,54.0,54.00468,6,54862,50294,ftp
993.18488,688.56176,474117.30298,1514.0,54.0,54.40615,6,52842,50295,ftp
1004.25200,685.58029,470020.33181,1514.0,54.0,54.00305,6,59324,50297,ftp
995.14773,688.21623,473641.58246,1514.0,54.0,54.23389,6,61808,50298,ftp
1004.41435,685.86397,470409.38210,1514.0,54.0,54.00448,6,53939,50299,ftp
1006.22278,687.60110,472795.26656,1514.0,54.0,54.01502,6,54776,50300,ftp
724.94737,729.43399,532073.94152,1514.0,54.0,55.26316,6,56938,50304,ftp
1004.37136,686.08160,470707.95994,1514.0,54.0,54.00618,6,61262,50307,ftp
1004.48609,685.80812,470332.78332,1514.0,54.0,54.00467,6,52385,50308,ftp
1007.13489,688.13897,473535.24533,1514.0,54.0,54.01939,6,63401,50309,ftp
1004.33173,685.72658,470220.94240,1514.0,54.0,54.00361,6,63872,50310,ftp
1005.52861,687.42564,472554.00442,1514.0,54.0,54.01360,6,56508,50311,ftp
1004.46246,685.98583,470576.56058,1514.0,54.0,54.00513,6,51507,50312,ftp
1004.72622,686.44880,471211.95350,1514.0,54.0,54.00751,6,51461,50313,ftp
1004.64056,685.98098,470569.89833,1514.0,54.0,54.00546,6,55468,50314,ftp
1004.76410,686.11472,470753.41063,1514.0,54.0,54.00562,6,56386,50315,ftp
1004.72051,686.20566,470878.20624,1514.0,54.0,54.00642,6,63915,50316,ftp
1005.08310,686.54066,471338.07622,1514.0,54.0,54.00852,6,58622,50317,ftp
1005.18525,686.58740,471402.25657,1514.0,54.0,54.00898,6,50981,50318,ftp
1004.63568,686.08654,470714.73648,1514.0,54.0,54.00643,6,61085,50319,ftp
1004.42024,686.29651,471002.89828,1514.0,54.0,54.00631,6,62895,50320,ftp
67.81250,15.37192,236.29583,111.0,54.0,55.00000,6,21,21,ftp
87.00000,76.93504,5919.00000,261.0,54.0,57.42857,6,51977,52916,ftp
2100.40000,3904.08843,15241906.48889,11734.0,54.0,56.40000,6,52147,52147,ftp
1075.62500,1982.76099,3931341.12500,5283.0,54.0,57.00000,6,50234,50234,ftp
66.00000,0.00000,0.00000,66.0,66.0,66.00000,6,33012,33012,ftp
335.00000,557.71857,311050.00000,1514.0,54.0,56.66667,6,50712,33104,ftp
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
386.00000,237.58788,56448.00000,554.0,218.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
450.00000,147.07821,21632.00000,554.0,346.0,42.00000,17,53,53,dns
75.00000,0.00000,0.00000,75.0,75.0,42.00000,17,45425,53,dns
75.00000,0.00000,0.00000,75.0,75.0,42.00000,17,45851,53,dns
75.00000,0.00000,0.00000,75.0,75.0,42.00000,17,48614,53,dns
139.00000,90.50967,8192.00000,203.0,75.0,42.00000,17,53,53,dns
75.00000,0.00000,0.00000,75.0,75.0,42.00000,17,42062,53,dns
75.00000,0.00000,0.00000,75.0,75.0,42.00000,17,49834,53,dns
75.00000,0.00000,0.00000,75.0,75.0,42.00000,17,55016,53,dns
450.00000,147.07821,21632.00000,554.0,346.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
450.00000,147.07821,21632.00000,554.0,346.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
450.00000,147.07821,21632.00000,554.0,346.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
450.00000,147.07821,21632.00000,554.0,346.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
450.00000,147.07821,21632.00000,554.0,346.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
386.00000,237.58788,56448.00000,554.0,218.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
450.00000,147.07821,21632.00000,554.0,346.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
450.00000,147.07821,21632.00000,554.0,346.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
126.66667,79.09699,6256.33333,218.0,81.0,42.00000,17,60350,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
482.00000,101.82338,10368.00000,554.0,410.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
485.00000,97.58074,9522.00000,554.0,416.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
386.00000,237.58788,56448.00000,554.0,218.0,42.00000,17,53,53,dns
450.00000,147.07821,21632.00000,554.0,346.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
386.00000,237.58788,56448.00000,554.0,218.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
418.00000,192.33304,36992.00000,554.0,282.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
450.00000,147.07821,21632.00000,554.0,346.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
386.00000,237.58788,56448.00000,554.0,218.0,42.00000,17,53,53,dns
149.50000,96.87363,9384.50000,218.0,81.0,42.00000,17,53,53,dns
